Year,Month,Day,Daily PNA Value
1988,2,21,1.437
1988,2,22,1.489
1988,2,23,1.531
1988,2,24,1.489
1988,2,25,1.488
1988,2,26,1.354
1988,2,27,1.075
1988,2,28,0.944
1988,2,29,1.077
1988,3,1,0.916
1988,3,2,0.691
1988,3,3,0.509
1988,3,4,0.401
1988,3,5,0.444
1988,3,6,0.488
1988,3,7,0.701
1988,3,8,1.034
1988,3,9,1.104
1988,3,10,1.172
1988,3,11,0.983
1988,3,12,0.430
1988,3,13,0.052
1988,3,14,0.022
1988,3,15,0.386
1988,3,16,0.395
1988,3,17,0.217
1988,3,18,0.169
1988,3,19,0.209
1988,3,20,0.044
1988,3,21,-0.044
1988,3,22,0.105
1988,3,23,-0.015
1988,3,24,-0.062
1988,3,25,0.001
1988,3,26,0.005
1988,3,27,-0.005
1988,3,28,0.115
1988,3,29,-0.015
1988,3,30,0.082
1988,3,31,0.256
1988,4,1,0.243
1988,4,2,0.238
1988,4,3,0.210
1988,4,4,0.261
1988,4,5,0.425
1988,4,6,0.632
1988,4,7,0.985
1988,4,8,1.295
1988,4,9,1.351
1988,4,10,1.417
1988,4,11,1.747
1988,4,12,1.838
1988,4,13,1.852
1988,4,14,1.925
1988,4,15,1.632
1988,4,16,1.385
1988,4,17,1.220
1988,4,18,0.926
1988,4,19,0.537
1988,4,20,0.473
1988,4,21,0.646
1988,4,22,0.726
1988,4,23,0.419
1988,4,24,0.054
1988,4,25,-0.129
1988,4,26,-0.166
1988,4,27,-0.117
1988,4,28,0.242
1988,4,29,0.583
1988,4,30,0.472
1988,5,1,0.294
1988,5,2,0.387
1988,5,3,0.911
1988,5,4,0.911
1988,5,5,0.161
1988,5,6,-0.145
1988,5,7,-0.001
1988,5,8,0.172
1988,5,9,0.256
1988,5,10,0.170
1988,5,11,0.358
1988,5,12,0.598
1988,5,13,0.631
1988,5,14,0.521
1988,5,15,0.173
1988,5,16,-0.010
1988,5,17,-0.086
1988,5,18,-0.077
1988,5,19,0.249
1988,5,20,0.593
1988,5,21,1.157
1988,5,22,1.610
1988,5,23,1.344
1988,5,24,0.730
1988,5,25,0.658
1988,5,26,0.731
1988,5,27,0.423
1988,5,28,0.023
1988,5,29,-0.108
1988,5,30,-0.281
1988,5,31,-0.913
1988,6,1,-1.001
1988,6,2,-0.363
1988,6,3,0.082
1988,6,4,0.075
1988,6,5,0.215
1988,6,6,0.293
1988,6,7,-0.005
1988,6,8,0.281
1988,6,9,0.830
1988,6,10,0.998
1988,6,11,0.854
1988,6,12,0.480
1988,6,13,0.240
1988,6,14,0.429
1988,6,15,0.671
1988,6,16,0.690
1988,6,17,0.520
1988,6,18,0.485
1988,6,19,0.751
1988,6,20,0.834
1988,6,21,0.685
1988,6,22,0.834
1988,6,23,1.107
1988,6,24,0.858
1988,6,25,0.557
1988,6,26,0.592
1988,6,27,0.524
1988,6,28,0.624
1988,6,29,0.824
1988,6,30,1.083
1988,7,1,0.963
1988,7,2,0.676
1988,7,3,0.128
1988,7,4,0.036
1988,7,5,0.123
1988,7,6,0.502
1988,7,7,0.716
1988,7,8,1.020
1988,7,9,0.921
1988,7,10,0.938
1988,7,11,1.347
1988,7,12,1.644
1988,7,13,1.528
1988,7,14,1.066
1988,7,15,0.564
1988,7,16,0.523
1988,7,17,0.950
1988,7,18,1.087
1988,7,19,0.940
1988,7,20,1.436
1988,7,21,2.238
1988,7,22,2.181
1988,7,23,1.679
1988,7,24,1.379
1988,7,25,1.712
1988,7,26,1.645
1988,7,27,1.000
1988,7,28,1.307
1988,7,29,1.462
1988,7,30,0.752
1988,7,31,0.259
1988,8,1,0.167
1988,8,2,-0.039
1988,8,3,-0.130
1988,8,4,-0.345
1988,8,5,-0.764
1988,8,6,-1.271
1988,8,7,-1.246
1988,8,8,-0.733
1988,8,9,-0.221
1988,8,10,-0.227
1988,8,11,-0.729
1988,8,12,-0.858
1988,8,13,-0.736
1988,8,14,-0.697
1988,8,15,-0.561
1988,8,16,-0.769
1988,8,17,-0.769
1988,8,18,-0.710
1988,8,19,-0.455
1988,8,20,-0.267
1988,8,21,-0.292
1988,8,22,-0.272
1988,8,23,-0.196
1988,8,24,-0.308
1988,8,25,-0.421
1988,8,26,-0.290
1988,8,27,-0.141
1988,8,28,0.242
1988,8,29,0.557
1988,8,30,0.497
1988,8,31,-0.053
1988,9,1,-0.577
1988,9,2,-0.773
1988,9,3,-0.662
1988,9,4,-0.550
1988,9,5,-0.613
1988,9,6,-0.641
1988,9,7,-0.307
1988,9,8,0.213
1988,9,9,0.242
1988,9,10,-0.184
1988,9,11,-0.597
1988,9,12,-0.649
1988,9,13,-0.787
1988,9,14,-1.009
1988,9,15,-0.630
1988,9,16,0.036
1988,9,17,0.312
1988,9,18,-0.030
1988,9,19,-0.215
1988,9,20,-0.054
1988,9,21,0.135
1988,9,22,0.451
1988,9,23,-0.144
1988,9,24,-1.540
1988,9,25,-1.860
1988,9,26,-1.475
1988,9,27,-1.268
1988,9,28,-1.882
1988,9,29,-2.376
1988,9,30,-1.853
1988,10,1,-0.456
1988,10,2,0.304
1988,10,3,0.984
1988,10,4,1.559
1988,10,5,1.947
1988,10,6,1.607
1988,10,7,0.893
1988,10,8,0.330
1988,10,9,0.368
1988,10,10,0.423
1988,10,11,0.937
1988,10,12,1.242
1988,10,13,1.148
1988,10,14,0.730
1988,10,15,0.094
1988,10,16,-0.290
1988,10,17,-0.542
1988,10,18,-0.295
1988,10,19,-0.076
1988,10,20,-0.016
1988,10,21,0.082
1988,10,22,0.022
1988,10,23,-0.115
1988,10,24,-0.243
1988,10,25,-0.287
1988,10,26,-0.236
1988,10,27,-0.240
1988,10,28,-0.248
1988,10,29,0.003
1988,10,30,0.355
1988,10,31,0.565
1988,11,1,0.834
1988,11,2,0.834
1988,11,3,0.518
1988,11,4,0.245
1988,11,5,0.569
1988,11,6,0.430
1988,11,7,0.134
1988,11,8,-0.075
1988,11,9,-0.109
1988,11,10,-0.158
1988,11,11,-0.252
1988,11,12,-0.378
1988,11,13,-0.568
1988,11,14,-0.443
1988,11,15,-0.230
1988,11,16,-0.276
1988,11,17,-0.416
1988,11,18,-0.300
1988,11,19,-0.202
1988,11,20,0.110
1988,11,21,0.270
1988,11,22,0.256
1988,11,23,-0.010
1988,11,24,-0.168
1988,11,25,-0.273
1988,11,26,-0.023
1988,11,27,0.153
1988,11,28,0.132
1988,11,29,0.488
1988,11,30,0.974
1988,12,1,1.230
1988,12,2,1.287
1988,12,3,1.429
1988,12,4,1.296
1988,12,5,0.634
1988,12,6,0.157
1988,12,7,0.473
1988,12,8,0.791
1988,12,9,0.619
1988,12,10,0.618
1988,12,11,0.873
1988,12,12,0.952
1988,12,13,0.728
1988,12,14,0.824
1988,12,15,0.736
1988,12,16,0.779
1988,12,17,0.907
1988,12,18,0.686
1988,12,19,0.204
1988,12,20,-0.267
1988,12,21,-0.547
1988,12,22,-0.677
1988,12,23,-0.622
1988,12,24,-0.433
1988,12,25,-0.255
1988,12,26,-0.102
1988,12,27,-0.024
1988,12,28,0.147
1988,12,29,0.202
1988,12,30,0.211
1988,12,31,0.330
1989,1,1,0.067
1989,1,2,-0.160
1989,1,3,-0.204
1989,1,4,-0.218
1989,1,5,-0.318
1989,1,6,-0.403
1989,1,7,-0.644
1989,1,8,-0.720
1989,1,9,-0.728
1989,1,10,-0.914
1989,1,11,-0.993
1989,1,12,-1.119
1989,1,13,-1.222
1989,1,14,-1.315
1989,1,15,-1.193
1989,1,16,-0.754
1989,1,17,-0.420
1989,1,18,-0.153
1989,1,19,0.013
1989,1,20,0.000
1989,1,21,-0.112
1989,1,22,-0.170
1989,1,23,-0.242
1989,1,24,-0.035
1989,1,25,0.408
1989,1,26,0.514
1989,1,27,0.250
1989,1,28,0.085
1989,1,29,-0.022
1989,1,30,-0.205
1989,1,31,-0.392
1989,2,1,-0.539
1989,2,2,-0.493
1989,2,3,-0.404
1989,2,4,-0.141
1989,2,5,0.137
1989,2,6,0.060
1989,2,7,-0.017
1989,2,8,-0.126
1989,2,9,-0.032
1989,2,10,0.100
1989,2,11,-0.061
1989,2,12,-0.193
1989,2,13,-0.331
1989,2,14,-0.498
1989,2,15,-0.717
1989,2,16,-0.493
1989,2,17,-0.080
1989,2,18,0.046
1989,2,19,-0.094
1989,2,20,-0.316
1989,2,21,-0.339
1989,2,22,-0.338
1989,2,23,-0.422
1989,2,24,-0.895
1989,2,25,-1.470
1989,2,26,-1.888
1989,2,27,-2.236
1989,2,28,-2.429
1989,3,1,-2.456
1989,3,2,-2.088
1989,3,3,-1.623
1989,3,4,-0.895
1989,3,5,-0.541
1989,3,6,-0.487
1989,3,7,-0.612
1989,3,8,-0.671
1989,3,9,-0.414
1989,3,10,0.019
1989,3,11,0.186
1989,3,12,0.015
1989,3,13,-0.537
1989,3,14,-1.026
1989,3,15,-1.240
1989,3,16,-1.317
1989,3,17,-1.279
1989,3,18,-1.151
1989,3,19,-0.854
1989,3,20,-0.509
1989,3,21,-0.379
1989,3,22,-0.332
1989,3,23,-0.432
1989,3,24,-0.591
1989,3,25,-0.461
1989,3,26,-0.129
1989,3,27,0.050
1989,3,28,0.039
1989,3,29,-0.204
1989,3,30,-0.187
1989,3,31,-0.140
1989,4,1,-0.189
1989,4,2,-0.517
1989,4,3,-0.891
1989,4,4,-0.829
1989,4,5,-0.803
1989,4,6,-0.659
1989,4,7,-0.684
1989,4,8,-0.504
1989,4,9,-0.258
1989,4,10,-0.284
1989,4,11,-0.203
1989,4,12,-0.149
1989,4,13,-0.058
1989,4,14,-0.172
1989,4,15,-0.443
1989,4,16,-0.698
1989,4,17,-1.099
1989,4,18,-1.095
1989,4,19,-0.855
1989,4,20,-0.788
1989,4,21,-0.631
1989,4,22,-0.287
1989,4,23,-0.144
1989,4,24,-0.078
1989,4,25,0.375
1989,4,26,0.554
1989,4,27,0.869
1989,4,28,1.346
1989,4,29,1.366
1989,4,30,0.891
1989,5,1,0.312
1989,5,2,-0.150
1989,5,3,-0.319
1989,5,4,-0.157
1989,5,5,-0.018
1989,5,6,0.262
1989,5,7,0.562
1989,5,8,0.825
1989,5,9,0.777
1989,5,10,0.328
1989,5,11,0.466
1989,5,12,0.734
1989,5,13,0.818
1989,5,14,0.617
1989,5,15,0.051
1989,5,16,-0.768
1989,5,17,-1.320
1989,5,18,-1.722
1989,5,19,-1.588
1989,5,20,-1.517
1989,5,21,-1.485
1989,5,22,-1.074
1989,5,23,-0.989
1989,5,24,-1.007
1989,5,25,-0.622
1989,5,26,-0.298
1989,5,27,-0.155
1989,5,28,0.167
1989,5,29,0.140
1989,5,30,0.004
1989,5,31,-0.388
1989,6,1,-0.606
1989,6,2,-0.236
1989,6,3,0.252
1989,6,4,0.353
1989,6,5,0.109
1989,6,6,0.030
1989,6,7,-0.099
1989,6,8,-0.219
1989,6,9,0.035
1989,6,10,0.200
1989,6,11,0.177
1989,6,12,0.287
1989,6,13,0.412
1989,6,14,0.550
1989,6,15,0.301
1989,6,16,0.074
1989,6,17,-0.239
1989,6,18,-0.674
1989,6,19,-1.027
1989,6,20,-1.198
1989,6,21,-1.114
1989,6,22,-1.392
1989,6,23,-1.426
1989,6,24,-1.657
1989,6,25,-1.906
1989,6,26,-1.959
1989,6,27,-1.715
1989,6,28,-1.090
1989,6,29,-0.767
1989,6,30,-0.736
1989,7,1,-0.737
1989,7,2,-0.947
1989,7,3,-0.998
1989,7,4,-1.032
1989,7,5,-0.565
1989,7,6,-0.023
1989,7,7,0.249
1989,7,8,-0.293
1989,7,9,-0.937
1989,7,10,-1.011
1989,7,11,-0.857
1989,7,12,-0.435
1989,7,13,-0.199
1989,7,14,-0.049
1989,7,15,0.344
1989,7,16,0.701
1989,7,17,0.555
1989,7,18,0.007
1989,7,19,-0.755
1989,7,20,-1.346
1989,7,21,-1.438
1989,7,22,-1.232
1989,7,23,-1.548
1989,7,24,-2.132
1989,7,25,-1.938
1989,7,26,-1.458
1989,7,27,-1.407
1989,7,28,-1.556
1989,7,29,-1.352
1989,7,30,-0.758
1989,7,31,-0.422
1989,8,1,-0.548
1989,8,2,-0.984
1989,8,3,-1.194
1989,8,4,-0.915
1989,8,5,-0.595
1989,8,6,-0.644
1989,8,7,-0.840
1989,8,8,-0.578
1989,8,9,0.143
1989,8,10,0.315
1989,8,11,0.164
1989,8,12,-0.007
1989,8,13,-0.174
1989,8,14,-0.209
1989,8,15,0.095
1989,8,16,0.105
1989,8,17,0.077
1989,8,18,0.186
1989,8,19,0.231
1989,8,20,-0.071
1989,8,21,-0.538
1989,8,22,-0.756
1989,8,23,-0.642
1989,8,24,-0.256
1989,8,25,0.054
1989,8,26,0.351
1989,8,27,0.913
1989,8,28,1.369
1989,8,29,1.627
1989,8,30,1.303
1989,8,31,0.716
1989,9,1,0.269
1989,9,2,-0.067
1989,9,3,-0.098
1989,9,4,-0.119
1989,9,5,-0.274
1989,9,6,-0.339
1989,9,7,0.109
1989,9,8,0.303
1989,9,9,0.205
1989,9,10,0.060
1989,9,11,0.044
1989,9,12,-0.055
1989,9,13,-0.016
1989,9,14,0.172
1989,9,15,0.346
1989,9,16,0.654
1989,9,17,1.021
1989,9,18,1.190
1989,9,19,1.417
1989,9,20,1.675
1989,9,21,1.992
1989,9,22,1.650
1989,9,23,0.913
1989,9,24,0.511
1989,9,25,0.103
1989,9,26,-0.452
1989,9,27,-0.114
1989,9,28,0.529
1989,9,29,0.430
1989,9,30,-0.281
1989,10,1,-0.581
1989,10,2,-0.876
1989,10,3,-0.494
1989,10,4,0.313
1989,10,5,0.141
1989,10,6,0.054
1989,10,7,0.318
1989,10,8,0.029
1989,10,9,-0.403
1989,10,10,-0.883
1989,10,11,-1.444
1989,10,12,-1.463
1989,10,13,-1.011
1989,10,14,-0.689
1989,10,15,-0.505
1989,10,16,-0.576
1989,10,17,-0.402
1989,10,18,-0.536
1989,10,19,-0.846
1989,10,20,-0.920
1989,10,21,-0.952
1989,10,22,-0.926
1989,10,23,-0.811
1989,10,24,-0.710
1989,10,25,-0.573
1989,10,26,-0.459
1989,10,27,-0.247
1989,10,28,-0.238
1989,10,29,-0.307
1989,10,30,-0.323
1989,10,31,-0.267
1989,11,1,-0.300
1989,11,2,-0.456
1989,11,3,-0.676
1989,11,4,-0.993
1989,11,5,-1.248
1989,11,6,-1.400
1989,11,7,-1.337
1989,11,8,-1.030
1989,11,9,-0.725
1989,11,10,-0.902
1989,11,11,-1.230
1989,11,12,-1.337
1989,11,13,-1.312
1989,11,14,-1.089
1989,11,15,-0.708
1989,11,16,-0.280
1989,11,17,-0.042
1989,11,18,-0.214
1989,11,19,-0.489
1989,11,20,-0.508
1989,11,21,-0.133
1989,11,22,0.377
1989,11,23,0.387
1989,11,24,0.135
1989,11,25,0.101
1989,11,26,0.158
1989,11,27,0.410
1989,11,28,0.644
1989,11,29,0.770
1989,11,30,0.895
1989,12,1,1.616
1989,12,2,1.952
1989,12,3,1.947
1989,12,4,1.560
1989,12,5,1.113
1989,12,6,0.782
1989,12,7,0.715
1989,12,8,0.545
1989,12,9,0.460
1989,12,10,0.554
1989,12,11,0.587
1989,12,12,0.662
1989,12,13,0.609
1989,12,14,0.333
1989,12,15,-0.010
1989,12,16,-0.415
1989,12,17,-0.655
1989,12,18,-0.636
1989,12,19,-0.357
1989,12,20,0.086
1989,12,21,0.552
1989,12,22,0.802
1989,12,23,0.769
1989,12,24,0.607
1989,12,25,0.690
1989,12,26,0.560
1989,12,27,0.368
1989,12,28,0.297
1989,12,29,0.199
1989,12,30,0.147
1989,12,31,0.091
1990,1,1,-0.137
1990,1,2,-0.197
1990,1,3,-0.091
1990,1,4,0.002
1990,1,5,0.265
1990,1,6,0.251
1990,1,7,0.165
1990,1,8,0.213
1990,1,9,0.149
1990,1,10,0.068
1990,1,11,0.141
1990,1,12,0.316
1990,1,13,0.176
1990,1,14,-0.093
1990,1,15,-0.389
1990,1,16,-0.488
1990,1,17,-0.508
1990,1,18,-0.254
1990,1,19,-0.013
1990,1,20,0.040
1990,1,21,0.104
1990,1,22,-0.107
1990,1,23,-0.454
1990,1,24,-0.702
1990,1,25,-0.801
1990,1,26,-0.961
1990,1,27,-0.852
1990,1,28,-0.506
1990,1,29,-0.446
1990,1,30,-0.517
1990,1,31,-0.649
1990,2,1,-0.772
1990,2,2,-0.630
1990,2,3,-0.564
1990,2,4,-0.594
1990,2,5,-0.630
1990,2,6,-0.632
1990,2,7,-0.726
1990,2,8,-0.747
1990,2,9,-0.560
1990,2,10,-0.469
1990,2,11,-0.752
1990,2,12,-1.212
1990,2,13,-1.548
1990,2,14,-1.850
1990,2,15,-1.765
1990,2,16,-1.521
1990,2,17,-1.295
1990,2,18,-1.021
1990,2,19,-0.697
1990,2,20,-0.609
1990,2,21,-0.632
1990,2,22,-0.298
1990,2,23,0.054
1990,2,24,-0.019
1990,2,25,-0.478
1990,2,26,-1.045
1990,2,27,-1.165
1990,2,28,-0.975
1990,3,1,-0.483
1990,3,2,-0.136
1990,3,3,0.362
1990,3,4,0.510
1990,3,5,0.413
1990,3,6,0.308
1990,3,7,0.223
1990,3,8,0.188
1990,3,9,0.139
1990,3,10,0.210
1990,3,11,0.389
1990,3,12,0.370
1990,3,13,0.435
1990,3,14,0.595
1990,3,15,0.734
1990,3,16,0.636
1990,3,17,0.559
1990,3,18,0.512
1990,3,19,0.337
1990,3,20,0.179
1990,3,21,-0.178
1990,3,22,-0.643
1990,3,23,-0.663
1990,3,24,-0.601
1990,3,25,-0.487
1990,3,26,-0.193
1990,3,27,0.078
1990,3,28,0.434
1990,3,29,0.552
1990,3,30,0.316
1990,3,31,0.192
1990,4,1,0.288
1990,4,2,0.361
1990,4,3,0.528
1990,4,4,0.783
1990,4,5,0.426
1990,4,6,-0.368
1990,4,7,-0.717
1990,4,8,-0.695
1990,4,9,-0.734
1990,4,10,-0.850
1990,4,11,-0.864
1990,4,12,-0.918
1990,4,13,-1.145
1990,4,14,-1.049
1990,4,15,-0.661
1990,4,16,-0.219
1990,4,17,-0.104
1990,4,18,-0.055
1990,4,19,-0.190
1990,4,20,0.051
1990,4,21,0.335
1990,4,22,0.305
1990,4,23,0.171
1990,4,24,0.171
1990,4,25,0.078
1990,4,26,-0.245
1990,4,27,-0.327
1990,4,28,-0.394
1990,4,29,-0.558
1990,4,30,-0.580
1990,5,1,-0.467
1990,5,2,-0.050
1990,5,3,0.448
1990,5,4,0.817
1990,5,5,1.010
1990,5,6,0.800
1990,5,7,0.359
1990,5,8,0.022
1990,5,9,-0.025
1990,5,10,-0.006
1990,5,11,-0.093
1990,5,12,-0.115
1990,5,13,0.076
1990,5,14,0.096
1990,5,15,0.293
1990,5,16,0.214
1990,5,17,-0.203
1990,5,18,-0.751
1990,5,19,-1.290
1990,5,20,-1.109
1990,5,21,-0.646
1990,5,22,-0.356
1990,5,23,-0.064
1990,5,24,0.014
1990,5,25,-0.050
1990,5,26,-0.131
1990,5,27,0.450
1990,5,28,1.056
1990,5,29,1.080
1990,5,30,1.114
1990,5,31,0.906
1990,6,1,0.439
1990,6,2,0.410
1990,6,3,0.370
1990,6,4,-0.178
1990,6,5,-0.935
1990,6,6,-1.347
1990,6,7,-1.448
1990,6,8,-1.100
1990,6,9,-0.638
1990,6,10,-0.970
1990,6,11,-1.256
1990,6,12,-1.249
1990,6,13,-1.030
1990,6,14,-1.044
1990,6,15,-0.685
1990,6,16,-0.580
1990,6,17,-0.688
1990,6,18,-0.860
1990,6,19,-1.100
1990,6,20,-0.696
1990,6,21,-0.246
1990,6,22,-0.125
1990,6,23,-0.457
1990,6,24,-0.501
1990,6,25,-0.202
1990,6,26,-0.030
1990,6,27,-0.266
1990,6,28,-0.341
1990,6,29,-0.228
1990,6,30,0.391
1990,7,1,1.149
1990,7,2,1.232
1990,7,3,0.848
1990,7,4,0.929
1990,7,5,1.109
1990,7,6,1.067
1990,7,7,1.086
1990,7,8,0.971
1990,7,9,0.874
1990,7,10,0.863
1990,7,11,0.684
1990,7,12,0.747
1990,7,13,0.908
1990,7,14,-0.062
1990,7,15,-1.108
1990,7,16,-0.935
1990,7,17,-0.557
1990,7,18,-0.708
1990,7,19,-0.756
1990,7,20,-0.734
1990,7,21,-0.402
1990,7,22,-0.531
1990,7,23,-1.102
1990,7,24,-1.361
1990,7,25,-1.314
1990,7,26,-1.189
1990,7,27,-0.870
1990,7,28,-0.803
1990,7,29,-0.756
1990,7,30,-0.596
1990,7,31,-0.455
1990,8,1,-0.099
1990,8,2,0.531
1990,8,3,0.908
1990,8,4,0.900
1990,8,5,0.752
1990,8,6,0.825
1990,8,7,0.741
1990,8,8,0.700
1990,8,9,0.702
1990,8,10,0.428
1990,8,11,0.407
1990,8,12,1.017
1990,8,13,1.662
1990,8,14,1.907
1990,8,15,1.731
1990,8,16,1.644
1990,8,17,1.678
1990,8,18,1.756
1990,8,19,1.828
1990,8,20,1.857
1990,8,21,1.684
1990,8,22,1.692
1990,8,23,1.757
1990,8,24,1.450
1990,8,25,1.446
1990,8,26,0.888
1990,8,27,-0.201
1990,8,28,-0.823
1990,8,29,-0.626
1990,8,30,-0.473
1990,8,31,-0.454
1990,9,1,-0.367
1990,9,2,-0.003
1990,9,3,0.298
1990,9,4,0.386
1990,9,5,0.335
1990,9,6,-0.765
1990,9,7,-1.072
1990,9,8,-0.630
1990,9,9,-0.241
1990,9,10,-0.639
1990,9,11,-1.030
1990,9,12,-0.750
1990,9,13,-0.310
1990,9,14,0.035
1990,9,15,0.133
1990,9,16,0.581
1990,9,17,1.050
1990,9,18,1.276
1990,9,19,0.850
1990,9,20,0.275
1990,9,21,-0.661
1990,9,22,-1.365
1990,9,23,-1.468
1990,9,24,-1.317
1990,9,25,-0.996
1990,9,26,-0.662
1990,9,27,-0.213
1990,9,28,-0.028
1990,9,29,-0.549
1990,9,30,-0.970
1990,10,1,-0.784
1990,10,2,-1.379
1990,10,3,-1.602
1990,10,4,-2.171
1990,10,5,-2.199
1990,10,6,-2.011
1990,10,7,-1.534
1990,10,8,-1.146
1990,10,9,-1.203
1990,10,10,-0.997
1990,10,11,-1.109
1990,10,12,-1.125
1990,10,13,-1.111
1990,10,14,-0.923
1990,10,15,-1.020
1990,10,16,-0.959
1990,10,17,-0.510
1990,10,18,-0.251
1990,10,19,-0.141
1990,10,20,-0.082
1990,10,21,-0.162
1990,10,22,-0.214
1990,10,23,0.105
1990,10,24,0.457
1990,10,25,0.539
1990,10,26,0.454
1990,10,27,0.474
1990,10,28,0.409
1990,10,29,-0.022
1990,10,30,-0.300
1990,10,31,-0.422
1990,11,1,-0.604
1990,11,2,-0.725
1990,11,3,-0.816
1990,11,4,-1.167
1990,11,5,-1.269
1990,11,6,-1.239
1990,11,7,-1.158
1990,11,8,-1.002
1990,11,9,-0.825
1990,11,10,-0.765
1990,11,11,-0.555
1990,11,12,-0.103
1990,11,13,0.347
1990,11,14,-0.076
1990,11,15,-0.370
1990,11,16,-0.347
1990,11,17,-0.566
1990,11,18,-1.069
1990,11,19,-1.301
1990,11,20,-1.207
1990,11,21,-1.220
1990,11,22,-1.221
1990,11,23,-0.873
1990,11,24,-0.861
1990,11,25,-1.117
1990,11,26,-1.279
1990,11,27,-1.317
1990,11,28,-1.160
1990,11,29,-1.141
1990,11,30,-1.125
1990,12,1,-1.000
1990,12,2,-0.607
1990,12,3,0.026
1990,12,4,0.272
1990,12,5,0.382
1990,12,6,0.708
1990,12,7,0.868
1990,12,8,0.689
1990,12,9,0.455
1990,12,10,0.302
1990,12,11,0.033
1990,12,12,-0.348
1990,12,13,-0.656
1990,12,14,-0.762
1990,12,15,-0.743
1990,12,16,-0.932
1990,12,17,-0.922
1990,12,18,-0.949
1990,12,19,-1.099
1990,12,20,-1.054
1990,12,21,-0.756
1990,12,22,-0.800
1990,12,23,-0.877
1990,12,24,-0.738
1990,12,25,-0.685
1990,12,26,-0.699
1990,12,27,-0.936
1990,12,28,-1.238
1990,12,29,-1.476
1990,12,30,-1.392
1990,12,31,-1.036
1991,1,1,-0.758
1991,1,2,-0.561
1991,1,3,-0.395
1991,1,4,-0.468
1991,1,5,-0.607
1991,1,6,-0.605
1991,1,7,-0.311
1991,1,8,-0.226
1991,1,9,-0.241
1991,1,10,0.076
1991,1,11,0.374
1991,1,12,0.603
1991,1,13,0.919
1991,1,14,1.014
1991,1,15,0.954
1991,1,16,1.025
1991,1,17,1.117
1991,1,18,0.981
1991,1,19,0.738
1991,1,20,0.665
1991,1,21,0.519
1991,1,22,0.357
1991,1,23,-0.027
1991,1,24,-0.379
1991,1,25,-0.615
1991,1,26,-0.519
1991,1,27,-0.164
1991,1,28,0.298
1991,1,29,0.645
1991,1,30,0.882
1991,1,31,0.995
1991,2,1,1.173
1991,2,2,1.138
1991,2,3,0.955
1991,2,4,0.957
1991,2,5,1.028
1991,2,6,0.918
1991,2,7,0.649
1991,2,8,0.573
1991,2,9,0.571
1991,2,10,0.450
1991,2,11,0.344
1991,2,12,0.316
1991,2,13,0.472
1991,2,14,0.707
1991,2,15,0.595
1991,2,16,0.120
1991,2,17,-0.202
1991,2,18,-0.221
1991,2,19,-0.238
1991,2,20,-0.181
1991,2,21,0.223
1991,2,22,0.878
1991,2,23,1.374
1991,2,24,1.457
1991,2,25,1.514
1991,2,26,1.534
1991,2,27,1.310
1991,2,28,0.539
1991,3,1,-0.761
1991,3,2,-0.557
1991,3,3,-0.179
1991,3,4,-0.132
1991,3,5,-0.603
1991,3,6,-0.966
1991,3,7,-1.180
1991,3,8,-1.242
1991,3,9,-1.027
1991,3,10,-0.531
1991,3,11,-0.225
1991,3,12,-0.082
1991,3,13,-0.018
1991,3,14,0.191
1991,3,15,0.358
1991,3,16,0.264
1991,3,17,0.128
1991,3,18,-0.013
1991,3,19,0.143
1991,3,20,0.129
1991,3,21,-0.195
1991,3,22,-0.675
1991,3,23,-0.936
1991,3,24,-1.146
1991,3,25,-1.173
1991,3,26,-0.899
1991,3,27,-0.620
1991,3,28,-0.426
1991,3,29,0.056
1991,3,30,0.150
1991,3,31,0.261
1991,4,1,0.609
1991,4,2,0.833
1991,4,3,0.939
1991,4,4,0.825
1991,4,5,0.453
1991,4,6,0.324
1991,4,7,0.229
1991,4,8,0.041
1991,4,9,-0.194
1991,4,10,-0.140
1991,4,11,0.225
1991,4,12,0.293
1991,4,13,0.262
1991,4,14,0.487
1991,4,15,0.333
1991,4,16,0.068
1991,4,17,0.091
1991,4,18,0.375
1991,4,19,0.617
1991,4,20,0.623
1991,4,21,0.638
1991,4,22,0.776
1991,4,23,0.628
1991,4,24,0.167
1991,4,25,-0.004
1991,4,26,0.125
1991,4,27,0.234
1991,4,28,0.303
1991,4,29,0.586
1991,4,30,0.784
1991,5,1,1.069
1991,5,2,1.367
1991,5,3,1.433
1991,5,4,1.049
1991,5,5,0.759
1991,5,6,0.297
1991,5,7,0.158
1991,5,8,0.157
1991,5,9,0.042
1991,5,10,-0.080
1991,5,11,-0.320
1991,5,12,-0.204
1991,5,13,-0.210
1991,5,14,-0.001
1991,5,15,0.198
1991,5,16,0.178
1991,5,17,0.324
1991,5,18,-0.063
1991,5,19,-0.700
1991,5,20,-0.966
1991,5,21,-0.908
1991,5,22,-0.973
1991,5,23,-1.436
1991,5,24,-1.389
1991,5,25,-1.286
1991,5,26,-1.308
1991,5,27,-1.145
1991,5,28,-1.143
1991,5,29,-1.345
1991,5,30,-1.260
1991,5,31,-1.208
1991,6,1,-1.609
1991,6,2,-1.653
1991,6,3,-1.439
1991,6,4,-0.850
1991,6,5,-0.248
1991,6,6,0.099
1991,6,7,-0.054
1991,6,8,-0.179
1991,6,9,-0.340
1991,6,10,-0.555
1991,6,11,-0.844
1991,6,12,-1.204
1991,6,13,-1.548
1991,6,14,-1.785
1991,6,15,-1.850
