Year,Month,Day,Daily AO Value
1981,11,11,1.097
1981,11,12,0.933
1981,11,13,0.971
1981,11,14,1.094
1981,11,15,0.912
1981,11,16,0.496
1981,11,17,0.104
1981,11,18,-0.449
1981,11,19,-0.922
1981,11,20,-1.048
1981,11,21,-1.014
1981,11,22,-1.442
1981,11,23,-1.660
1981,11,24,-1.340
1981,11,25,-0.906
1981,11,26,-0.935
1981,11,27,-0.723
1981,11,28,-0.653
1981,11,29,-0.410
1981,11,30,-0.182
1981,12,1,0.454
1981,12,2,1.128
1981,12,3,1.057
1981,12,4,0.920
1981,12,5,0.889
1981,12,6,0.466
1981,12,7,-0.620
1981,12,8,-1.680
1981,12,9,-2.426
1981,12,10,-2.508
1981,12,11,-1.698
1981,12,12,-1.273
1981,12,13,-1.032
1981,12,14,-0.790
1981,12,15,-0.830
1981,12,16,-1.480
1981,12,17,-1.761
1981,12,18,-1.205
1981,12,19,-0.655
1981,12,20,-0.436
1981,12,21,-0.960
1981,12,22,-1.490
1981,12,23,-1.382
1981,12,24,-1.038
1981,12,25,-1.152
1981,12,26,-1.223
1981,12,27,-1.891
1981,12,28,-2.979
1981,12,29,-3.459
1981,12,30,-3.804
1981,12,31,-3.491
1982,1,1,-3.065
1982,1,2,-3.123
1982,1,3,-3.227
1982,1,4,-2.341
1982,1,5,-1.899
1982,1,6,-2.052
1982,1,7,-2.112
1982,1,8,-1.893
1982,1,9,-2.020
1982,1,10,-1.798
1982,1,11,-1.249
1982,1,12,-0.006
1982,1,13,1.072
1982,1,14,1.170
1982,1,15,0.004
1982,1,16,0.169
1982,1,17,0.852
1982,1,18,0.607
1982,1,19,-0.542
1982,1,20,-1.300
1982,1,21,-1.048
1982,1,22,-1.113
1982,1,23,-1.075
1982,1,24,-0.815
1982,1,25,-0.473
1982,1,26,-0.399
1982,1,27,-0.021
1982,1,28,0.489
1982,1,29,0.825
1982,1,30,0.352
1982,1,31,-0.383
1982,2,1,-0.914
1982,2,2,-1.692
1982,2,3,-2.182
1982,2,4,-1.278
1982,2,5,0.675
1982,2,6,1.906
1982,2,7,2.354
1982,2,8,3.213
1982,2,9,3.361
1982,2,10,2.737
1982,2,11,2.141
1982,2,12,2.228
1982,2,13,2.214
1982,2,14,1.280
1982,2,15,0.385
1982,2,16,0.327
1982,2,17,-0.221
1982,2,18,-0.243
1982,2,19,0.773
1982,2,20,1.243
1982,2,21,1.111
1982,2,22,0.647
1982,2,23,0.808
1982,2,24,0.614
1982,2,25,0.377
1982,2,26,0.730
1982,2,27,1.485
1982,2,28,2.217
1982,3,1,2.604
1982,3,2,2.676
1982,3,3,2.157
1982,3,4,1.745
1982,3,5,1.817
1982,3,6,1.953
1982,3,7,1.941
1982,3,8,1.615
1982,3,9,2.126
1982,3,10,2.765
1982,3,11,2.451
1982,3,12,1.536
1982,3,13,0.418
1982,3,14,-0.511
1982,3,15,-1.699
1982,3,16,-2.286
1982,3,17,-2.072
1982,3,18,-1.721
1982,3,19,-1.245
1982,3,20,-0.810
1982,3,21,0.134
1982,3,22,0.783
1982,3,23,1.191
1982,3,24,1.645
1982,3,25,2.018
1982,3,26,1.839
1982,3,27,1.458
1982,3,28,1.586
1982,3,29,2.094
1982,3,30,2.049
1982,3,31,1.853
1982,4,1,1.391
1982,4,2,1.009
1982,4,3,1.016
1982,4,4,0.814
1982,4,5,0.181
1982,4,6,0.172
1982,4,7,0.866
1982,4,8,1.336
1982,4,9,1.221
1982,4,10,0.875
1982,4,11,0.880
1982,4,12,0.720
1982,4,13,0.968
1982,4,14,1.756
1982,4,15,2.139
1982,4,16,2.278
1982,4,17,1.997
1982,4,18,1.784
1982,4,19,1.627
1982,4,20,2.215
1982,4,21,2.679
1982,4,22,2.573
1982,4,23,2.422
1982,4,24,1.939
1982,4,25,1.369
1982,4,26,1.037
1982,4,27,1.328
1982,4,28,1.494
1982,4,29,1.370
1982,4,30,0.603
1982,5,1,0.261
1982,5,2,-0.061
1982,5,3,-0.650
1982,5,4,-0.669
1982,5,5,-0.713
1982,5,6,-0.837
1982,5,7,-0.960
1982,5,8,-0.821
1982,5,9,-0.810
1982,5,10,-0.784
1982,5,11,-0.889
1982,5,12,-0.797
1982,5,13,-1.040
1982,5,14,-1.165
1982,5,15,-1.142
1982,5,16,-1.048
1982,5,17,-0.771
1982,5,18,-0.726
1982,5,19,-0.581
1982,5,20,-0.337
1982,5,21,0.254
1982,5,22,0.752
1982,5,23,1.183
1982,5,24,1.519
1982,5,25,1.416
1982,5,26,0.847
1982,5,27,0.350
1982,5,28,0.527
1982,5,29,0.717
1982,5,30,0.637
1982,5,31,0.096
1982,6,1,0.132
1982,6,2,0.153
1982,6,3,-0.118
1982,6,4,-0.418
1982,6,5,-0.501
1982,6,6,-0.659
1982,6,7,-0.754
1982,6,8,-1.000
1982,6,9,-1.787
1982,6,10,-2.179
1982,6,11,-1.952
1982,6,12,-1.571
1982,6,13,-1.011
1982,6,14,-0.729
1982,6,15,-0.827
1982,6,16,-1.313
1982,6,17,-1.580
1982,6,18,-1.550
1982,6,19,-1.703
1982,6,20,-2.005
1982,6,21,-1.952
1982,6,22,-1.513
1982,6,23,-1.245
1982,6,24,-1.292
1982,6,25,-1.632
1982,6,26,-1.585
1982,6,27,-1.511
1982,6,28,-0.975
1982,6,29,-0.512
1982,6,30,-0.557
1982,7,1,-0.693
1982,7,2,-0.524
1982,7,3,-0.107
1982,7,4,-0.092
1982,7,5,-0.168
1982,7,6,-0.139
1982,7,7,-0.400
1982,7,8,-0.791
1982,7,9,-1.223
1982,7,10,-1.312
1982,7,11,-1.219
1982,7,12,-1.128
1982,7,13,-0.756
1982,7,14,-0.377
1982,7,15,0.011
1982,7,16,0.513
1982,7,17,0.917
1982,7,18,1.206
1982,7,19,1.116
1982,7,20,0.643
1982,7,21,0.291
1982,7,22,0.423
1982,7,23,0.450
1982,7,24,0.463
1982,7,25,0.638
1982,7,26,0.715
1982,7,27,0.454
1982,7,28,0.282
1982,7,29,0.346
1982,7,30,0.419
1982,7,31,0.182
1982,8,1,-0.266
1982,8,2,-0.715
1982,8,3,-1.073
1982,8,4,-1.191
1982,8,5,-1.118
1982,8,6,-0.484
1982,8,7,-0.117
1982,8,8,-0.025
1982,8,9,0.369
1982,8,10,0.582
1982,8,11,0.812
1982,8,12,1.146
1982,8,13,1.254
1982,8,14,1.235
1982,8,15,1.243
1982,8,16,1.084
1982,8,17,0.861
1982,8,18,0.618
1982,8,19,0.852
1982,8,20,0.728
1982,8,21,0.621
1982,8,22,0.804
1982,8,23,0.991
1982,8,24,0.856
1982,8,25,0.092
1982,8,26,-0.349
1982,8,27,-0.481
1982,8,28,-0.202
1982,8,29,0.171
1982,8,30,1.020
1982,8,31,1.509
1982,9,1,1.348
1982,9,2,0.742
1982,9,3,0.087
1982,9,4,-0.371
1982,9,5,-0.215
1982,9,6,0.390
1982,9,7,0.853
1982,9,8,1.097
1982,9,9,1.128
1982,9,10,0.975
1982,9,11,0.640
1982,9,12,0.336
1982,9,13,0.307
1982,9,14,0.990
1982,9,15,1.252
1982,9,16,1.201
1982,9,17,0.995
1982,9,18,0.481
1982,9,19,0.372
1982,9,20,0.672
1982,9,21,1.292
1982,9,22,1.853
1982,9,23,1.303
1982,9,24,0.050
1982,9,25,-0.500
1982,9,26,-0.164
1982,9,27,0.075
1982,9,28,-0.394
1982,9,29,-0.433
1982,9,30,-0.227
1982,10,1,-0.050
1982,10,2,-0.048
1982,10,3,-0.265
1982,10,4,-0.915
1982,10,5,-1.773
1982,10,6,-1.671
1982,10,7,-1.380
1982,10,8,-1.398
1982,10,9,-1.812
1982,10,10,-1.838
1982,10,11,-1.587
1982,10,12,-0.856
1982,10,13,-0.453
1982,10,14,-0.229
1982,10,15,-0.654
1982,10,16,-0.963
1982,10,17,-0.745
1982,10,18,0.014
1982,10,19,1.337
1982,10,20,1.932
1982,10,21,1.382
1982,10,22,0.510
1982,10,23,0.673
1982,10,24,1.142
1982,10,25,1.058
1982,10,26,0.781
1982,10,27,0.563
1982,10,28,-0.113
1982,10,29,-0.083
1982,10,30,0.366
1982,10,31,0.764
1982,11,1,1.342
1982,11,2,1.160
1982,11,3,0.272
1982,11,4,0.304
1982,11,5,0.807
1982,11,6,0.068
1982,11,7,-0.495
1982,11,8,0.457
1982,11,9,1.765
1982,11,10,2.622
1982,11,11,2.252
1982,11,12,1.543
1982,11,13,1.724
1982,11,14,1.912
1982,11,15,2.446
1982,11,16,2.078
1982,11,17,1.032
1982,11,18,0.501
1982,11,19,0.433
1982,11,20,0.279
1982,11,21,-0.118
1982,11,22,-0.534
1982,11,23,-0.566
1982,11,24,-0.967
1982,11,25,-1.506
1982,11,26,-0.733
1982,11,27,-0.486
1982,11,28,-0.266
1982,11,29,0.523
1982,11,30,1.271
1982,12,1,1.016
1982,12,2,0.349
1982,12,3,0.065
1982,12,4,0.812
1982,12,5,1.433
1982,12,6,1.746
1982,12,7,1.713
1982,12,8,1.748
1982,12,9,1.506
1982,12,10,0.443
1982,12,11,-0.298
1982,12,12,-0.698
1982,12,13,-0.414
1982,12,14,0.649
1982,12,15,1.738
1982,12,16,2.284
1982,12,17,2.346
1982,12,18,2.154
1982,12,19,1.513
1982,12,20,0.354
1982,12,21,-0.220
1982,12,22,0.277
1982,12,23,0.769
1982,12,24,0.297
1982,12,25,0.447
1982,12,26,1.104
1982,12,27,1.116
1982,12,28,0.830
1982,12,29,0.187
1982,12,30,1.098
1982,12,31,2.550
1983,1,1,2.831
1983,1,2,2.357
1983,1,3,2.742
1983,1,4,3.295
1983,1,5,3.577
1983,1,6,3.712
1983,1,7,4.089
1983,1,8,4.426
1983,1,9,3.819
1983,1,10,2.594
1983,1,11,1.701
1983,1,12,1.377
1983,1,13,1.945
1983,1,14,1.744
1983,1,15,0.547
1983,1,16,-0.685
1983,1,17,-1.126
1983,1,18,-1.289
1983,1,19,-0.870
1983,1,20,0.220
1983,1,21,0.380
1983,1,22,-0.070
1983,1,23,-0.025
1983,1,24,0.545
1983,1,25,1.591
1983,1,26,1.680
1983,1,27,1.220
1983,1,28,0.684
1983,1,29,-0.122
1983,1,30,-0.827
1983,1,31,-1.431
1983,2,1,-2.074
1983,2,2,-2.498
1983,2,3,-2.185
1983,2,4,-1.710
1983,2,5,-2.665
1983,2,6,-3.410
1983,2,7,-3.105
1983,2,8,-2.546
1983,2,9,-2.496
1983,2,10,-2.320
1983,2,11,-1.973
1983,2,12,-1.062
1983,2,13,-0.629
1983,2,14,-1.413
1983,2,15,-2.206
1983,2,16,-2.664
1983,2,17,-2.678
1983,2,18,-2.476
1983,2,19,-2.287
1983,2,20,-1.782
1983,2,21,-1.133
1983,2,22,-1.014
1983,2,23,-1.463
1983,2,24,-1.348
1983,2,25,-0.514
1983,2,26,-0.020
1983,2,27,0.298
1983,2,28,0.605
1983,3,1,1.487
1983,3,2,1.458
1983,3,3,0.590
1983,3,4,0.471
1983,3,5,0.822
1983,3,6,0.557
1983,3,7,-0.454
1983,3,8,-1.391
1983,3,9,-1.865
1983,3,10,-1.762
1983,3,11,-1.837
1983,3,12,-1.441
1983,3,13,-0.309
1983,3,14,0.341
1983,3,15,0.398
1983,3,16,0.603
1983,3,17,0.615
1983,3,18,0.503
1983,3,19,-0.057
1983,3,20,-0.702
1983,3,21,-1.412
1983,3,22,-1.514
1983,3,23,-1.709
1983,3,24,-1.599
1983,3,25,-1.160
1983,3,26,-1.087
1983,3,27,-1.471
1983,3,28,-1.298
1983,3,29,-0.973
1983,3,30,-1.167
1983,3,31,-1.595
1983,4,1,-1.879
1983,4,2,-1.365
1983,4,3,-1.392
1983,4,4,-1.658
1983,4,5,-1.581
1983,4,6,-1.503
1983,4,7,-1.186
1983,4,8,-0.526
1983,4,9,0.281
1983,4,10,0.390
1983,4,11,0.193
1983,4,12,0.376
1983,4,13,0.386
1983,4,14,0.271
1983,4,15,0.603
1983,4,16,1.012
1983,4,17,0.625
1983,4,18,-0.401
1983,4,19,-1.153
1983,4,20,-1.520
1983,4,21,-1.715
1983,4,22,-1.791
1983,4,23,-1.918
1983,4,24,-1.734
1983,4,25,-1.410
1983,4,26,-1.231
1983,4,27,-1.002
1983,4,28,-0.812
1983,4,29,-0.140
1983,4,30,0.428
1983,5,1,0.714
1983,5,2,0.913
1983,5,3,0.949
1983,5,4,0.712
1983,5,5,0.405
1983,5,6,0.682
1983,5,7,1.040
1983,5,8,1.112
1983,5,9,0.407
1983,5,10,-0.465
1983,5,11,-1.023
1983,5,12,-0.910
1983,5,13,-0.144
1983,5,14,0.266
1983,5,15,-0.599
1983,5,16,-1.487
1983,5,17,-1.602
1983,5,18,-0.828
1983,5,19,-0.435
1983,5,20,0.177
1983,5,21,0.656
1983,5,22,0.152
1983,5,23,-0.361
1983,5,24,-0.798
1983,5,25,-1.099
1983,5,26,-1.286
1983,5,27,-1.573
1983,5,28,-2.083
1983,5,29,-2.471
1983,5,30,-2.255
1983,5,31,-1.952
1983,6,1,-1.771
1983,6,2,-1.521
1983,6,3,-0.985
1983,6,4,-0.177
1983,6,5,0.063
1983,6,6,-0.060
1983,6,7,-0.188
1983,6,8,0.145
1983,6,9,1.518
1983,6,10,2.569
1983,6,11,2.669
1983,6,12,2.255
1983,6,13,1.412
1983,6,14,0.358
1983,6,15,-0.199
1983,6,16,-0.405
1983,6,17,-0.261
1983,6,18,-0.112
1983,6,19,-0.191
1983,6,20,-0.407
1983,6,21,-0.124
1983,6,22,0.580
1983,6,23,1.020
1983,6,24,0.918
1983,6,25,0.353
1983,6,26,0.436
1983,6,27,0.529
1983,6,28,0.478
1983,6,29,0.213
1983,6,30,-0.076
1983,7,1,0.051
1983,7,2,0.470
1983,7,3,0.959
1983,7,4,0.897
1983,7,5,0.590
1983,7,6,0.276
1983,7,7,0.416
1983,7,8,0.399
1983,7,9,-0.012
1983,7,10,-0.519
1983,7,11,-0.642
1983,7,12,-0.274
1983,7,13,0.294
1983,7,14,0.225
1983,7,15,-0.011
1983,7,16,-0.388
1983,7,17,-0.481
1983,7,18,-0.120
1983,7,19,0.479
1983,7,20,0.924
1983,7,21,0.601
1983,7,22,-0.234
1983,7,23,-0.802
1983,7,24,-0.887
1983,7,25,-0.478
1983,7,26,-0.261
1983,7,27,-0.141
1983,7,28,0.477
1983,7,29,0.837
1983,7,30,0.629
1983,7,31,0.626
1983,8,1,1.016
1983,8,2,1.260
1983,8,3,1.426
1983,8,4,1.482
1983,8,5,1.537
1983,8,6,1.234
1983,8,7,0.840
1983,8,8,0.798
1983,8,9,1.120
1983,8,10,1.362
1983,8,11,1.222
1983,8,12,1.137
1983,8,13,1.031
1983,8,14,1.339
1983,8,15,1.939
1983,8,16,2.425
1983,8,17,2.330
1983,8,18,1.981
1983,8,19,1.512
1983,8,20,0.647
1983,8,21,-0.118
1983,8,22,-0.136
1983,8,23,0.325
1983,8,24,0.783
1983,8,25,0.978
1983,8,26,0.836
1983,8,27,0.771
1983,8,28,0.459
1983,8,29,0.350
1983,8,30,0.481
1983,8,31,0.455
1983,9,1,0.646
1983,9,2,1.250
1983,9,3,1.730
1983,9,4,1.853
1983,9,5,1.405
1983,9,6,0.710
1983,9,7,0.242
1983,9,8,-0.360
1983,9,9,-0.744
1983,9,10,-0.549
1983,9,11,-0.193
1983,9,12,-0.113
1983,9,13,0.034
1983,9,14,0.342
1983,9,15,0.491
1983,9,16,0.236
1983,9,17,0.311
1983,9,18,0.476
1983,9,19,0.597
1983,9,20,0.705
1983,9,21,0.351
1983,9,22,-0.263
1983,9,23,-0.253
1983,9,24,0.591
1983,9,25,1.005
1983,9,26,0.633
1983,9,27,-0.258
1983,9,28,-1.456
1983,9,29,-2.370
1983,9,30,-2.223
1983,10,1,-1.076
1983,10,2,0.279
1983,10,3,1.294
1983,10,4,1.511
1983,10,5,2.244
1983,10,6,2.663
1983,10,7,2.346
1983,10,8,1.682
1983,10,9,1.078
1983,10,10,0.844
1983,10,11,0.803
1983,10,12,0.598
1983,10,13,0.602
1983,10,14,0.640
1983,10,15,-0.005
1983,10,16,-0.304
1983,10,17,-0.016
1983,10,18,0.228
1983,10,19,0.347
1983,10,20,0.428
1983,10,21,0.681
1983,10,22,1.409
1983,10,23,1.959
1983,10,24,2.072
1983,10,25,2.711
1983,10,26,2.488
1983,10,27,1.939
1983,10,28,2.108
1983,10,29,2.953
1983,10,30,3.371
1983,10,31,3.047
1983,11,1,2.636
1983,11,2,1.918
1983,11,3,1.241
1983,11,4,0.974
1983,11,5,0.916
1983,11,6,0.536
1983,11,7,-0.440
1983,11,8,-1.004
1983,11,9,-1.313
1983,11,10,-1.904
1983,11,11,-2.316
1983,11,12,-2.301
1983,11,13,-2.510
1983,11,14,-1.925
1983,11,15,-1.265
1983,11,16,-0.994
1983,11,17,-0.628
1983,11,18,-0.344
1983,11,19,-0.599
1983,11,20,-1.183
1983,11,21,-1.262
1983,11,22,-0.734
1983,11,23,-0.633
1983,11,24,-0.407
1983,11,25,0.353
1983,11,26,0.451
1983,11,27,-0.676
1983,11,28,-2.326
1983,11,29,-2.429
1983,11,30,-1.737
1983,12,1,-0.677
1983,12,2,0.062
1983,12,3,0.085
1983,12,4,-0.110
1983,12,5,-0.560
1983,12,6,-1.043
1983,12,7,-1.376
1983,12,8,-1.486
1983,12,9,-1.262
1983,12,10,-0.267
1983,12,11,0.024
1983,12,12,0.402
1983,12,13,0.743
1983,12,14,0.402
1983,12,15,-0.646
1983,12,16,-0.997
1983,12,17,-0.672
1983,12,18,-1.193
1983,12,19,-1.990
1983,12,20,-2.252
1983,12,21,-1.794
1983,12,22,-1.178
1983,12,23,-0.218
1983,12,24,1.067
1983,12,25,2.082
1983,12,26,3.451
1983,12,27,4.460
1983,12,28,3.588
1983,12,29,1.875
1983,12,30,1.993
1983,12,31,3.055
1984,1,1,3.226
1984,1,2,3.293
1984,1,3,2.622
1984,1,4,2.821
1984,1,5,2.515
1984,1,6,1.639
1984,1,7,0.284
1984,1,8,-0.009
1984,1,9,0.367
1984,1,10,1.475
1984,1,11,2.133
1984,1,12,2.093
1984,1,13,2.654
1984,1,14,2.886
1984,1,15,2.405
1984,1,16,1.846
1984,1,17,1.352
1984,1,18,0.748
1984,1,19,-0.041
1984,1,20,-0.165
1984,1,21,0.261
1984,1,22,0.182
1984,1,23,-0.433
1984,1,24,-0.959
1984,1,25,-1.833
1984,1,26,-2.529
1984,1,27,-1.392
1984,1,28,-0.527
1984,1,29,-0.515
1984,1,30,0.265
1984,1,31,0.394
1984,2,1,0.230
1984,2,2,0.868
1984,2,3,1.127
1984,2,4,1.138
1984,2,5,1.571
1984,2,6,1.204
1984,2,7,0.048
1984,2,8,-0.829
1984,2,9,-1.287
1984,2,10,-0.712
1984,2,11,-0.598
1984,2,12,0.216
1984,2,13,0.522
1984,2,14,0.074
1984,2,15,-0.404
1984,2,16,-0.267
1984,2,17,-0.203
1984,2,18,-0.413
1984,2,19,-0.757
1984,2,20,-1.581
1984,2,21,-1.703
1984,2,22,-0.951
1984,2,23,-0.369
1984,2,24,0.100
1984,2,25,0.016
1984,2,26,-0.916
1984,2,27,-1.292
1984,2,28,-1.412
1984,2,29,-1.891
1984,3,1,-1.751
1984,3,2,-1.098
1984,3,3,-0.800
1984,3,4,-0.760
1984,3,5,-1.103
1984,3,6,-2.020
1984,3,7,-2.616
1984,3,8,-2.318
1984,3,9,-1.776
1984,3,10,-2.138
1984,3,11,-3.039
1984,3,12,-3.435
1984,3,13,-3.706
1984,3,14,-3.522
1984,3,15,-3.272
1984,3,16,-3.243
1984,3,17,-2.999
1984,3,18,-1.948
1984,3,19,-1.534
1984,3,20,-1.881
1984,3,21,-2.685
1984,3,22,-3.085
1984,3,23,-3.383
1984,3,24,-3.077
1984,3,25,-2.570
1984,3,26,-2.176
1984,3,27,-2.070
1984,3,28,-2.024
1984,3,29,-1.914
1984,3,30,-1.782
1984,3,31,-1.613
1984,4,1,-0.798
1984,4,2,-0.332
1984,4,3,-0.903
1984,4,4,-1.316
1984,4,5,-1.189
1984,4,6,-1.604
1984,4,7,-1.935
1984,4,8,-1.453
1984,4,9,-0.795
1984,4,10,-0.296
1984,4,11,-0.131
1984,4,12,-0.232
1984,4,13,-0.457
1984,4,14,-0.833
1984,4,15,-0.883
1984,4,16,-0.493
1984,4,17,-0.008
1984,4,18,0.257
1984,4,19,0.704
1984,4,20,1.001
1984,4,21,1.496
1984,4,22,1.630
1984,4,23,1.433
1984,4,24,0.700
1984,4,25,-0.183
1984,4,26,-0.825
1984,4,27,-0.733
1984,4,28,-0.296
1984,4,29,0.193
1984,4,30,0.073
1984,5,1,0.095
1984,5,2,0.526
1984,5,3,0.603
1984,5,4,0.143
1984,5,5,-0.290
1984,5,6,-0.640
1984,5,7,-0.740
1984,5,8,-0.634
1984,5,9,-0.317
1984,5,10,0.108
1984,5,11,0.557
1984,5,12,0.624
1984,5,13,0.483
1984,5,14,0.164
1984,5,15,-0.295
1984,5,16,-0.579
1984,5,17,-0.306
1984,5,18,0.367
1984,5,19,0.756
1984,5,20,0.857
1984,5,21,0.994
1984,5,22,1.020
1984,5,23,1.044
1984,5,24,1.147
1984,5,25,1.148
1984,5,26,1.139
1984,5,27,1.137
1984,5,28,1.451
1984,5,29,1.714
1984,5,30,1.468
1984,5,31,0.579
1984,6,1,-0.612
1984,6,2,-0.953
1984,6,3,-1.226
1984,6,4,-1.919
1984,6,5,-1.818
1984,6,6,-1.248
1984,6,7,-0.625
1984,6,8,-0.134
1984,6,9,0.164
1984,6,10,0.402
1984,6,11,0.731
1984,6,12,1.040
1984,6,13,1.005
1984,6,14,0.582
1984,6,15,0.375
1984,6,16,0.395
1984,6,17,0.455
1984,6,18,0.595
1984,6,19,0.990
1984,6,20,1.158
1984,6,21,1.211
1984,6,22,1.068
1984,6,23,0.645
1984,6,24,0.212
1984,6,25,-0.324
1984,6,26,-0.477
1984,6,27,-0.484
1984,6,28,-0.548
1984,6,29,-0.286
1984,6,30,-0.164
1984,7,1,-0.296
1984,7,2,-0.404
1984,7,3,-0.369
1984,7,4,-0.133
1984,7,5,0.185
1984,7,6,0.578
1984,7,7,1.012
1984,7,8,0.802
1984,7,9,0.585
1984,7,10,0.739
1984,7,11,0.586
1984,7,12,0.544
1984,7,13,0.556
1984,7,14,0.366
1984,7,15,0.356
1984,7,16,0.382
1984,7,17,-0.115
1984,7,18,-0.840
1984,7,19,-1.066
1984,7,20,-0.786
1984,7,21,-0.212
1984,7,22,-0.249
1984,7,23,-0.475
1984,7,24,-0.652
1984,7,25,-0.753
1984,7,26,-0.233
1984,7,27,0.278
1984,7,28,0.480
1984,7,29,0.394
1984,7,30,-0.129
1984,7,31,-0.571
1984,8,1,-0.652
1984,8,2,-0.512
1984,8,3,-0.430
1984,8,4,-0.132
1984,8,5,0.039
1984,8,6,0.030
1984,8,7,0.089
1984,8,8,-0.062
1984,8,9,-0.073
1984,8,10,0.285
1984,8,11,0.333
1984,8,12,0.404
1984,8,13,0.399
1984,8,14,0.638
1984,8,15,0.756
1984,8,16,0.777
1984,8,17,0.746
1984,8,18,0.760
1984,8,19,0.314
1984,8,20,-0.012
1984,8,21,0.156
1984,8,22,0.388
1984,8,23,0.098
1984,8,24,-0.283
1984,8,25,0.275
1984,8,26,1.233
1984,8,27,1.478
1984,8,28,1.894
1984,8,29,2.056
1984,8,30,1.711
1984,8,31,1.218
1984,9,1,0.553
1984,9,2,-0.277
1984,9,3,-0.655
1984,9,4,-0.829
1984,9,5,-0.811
1984,9,6,-0.406
1984,9,7,-0.151
1984,9,8,0.741
1984,9,9,1.469
1984,9,10,1.271
1984,9,11,0.358
1984,9,12,-0.392
1984,9,13,-0.929
1984,9,14,-1.200
1984,9,15,-1.004
1984,9,16,-0.739
1984,9,17,-0.340
1984,9,18,0.123
1984,9,19,0.124
1984,9,20,-0.698
1984,9,21,-1.289
1984,9,22,-2.270
1984,9,23,-2.590
1984,9,24,-1.725
1984,9,25,-0.800
1984,9,26,-0.338
1984,9,27,0.272
1984,9,28,0.346
1984,9,29,0.191
1984,9,30,0.049
1984,10,1,-0.270
1984,10,2,-0.929
1984,10,3,-2.097
1984,10,4,-3.054
1984,10,5,-3.087
1984,10,6,-1.967
1984,10,7,-0.558
1984,10,8,0.637
1984,10,9,0.949
1984,10,10,0.279
1984,10,11,-0.192
1984,10,12,-0.156
1984,10,13,0.453
1984,10,14,0.538
1984,10,15,-0.092
1984,10,16,-0.150
1984,10,17,0.100
1984,10,18,0.242
1984,10,19,0.289
1984,10,20,-0.028
1984,10,21,0.154
1984,10,22,0.710
1984,10,23,1.148
1984,10,24,0.949
1984,10,25,0.628
1984,10,26,-0.074
1984,10,27,-0.747
1984,10,28,-0.636
1984,10,29,-0.368
1984,10,30,-0.207
1984,10,31,-0.546
1984,11,1,-0.658
1984,11,2,-0.341
1984,11,3,-0.264
1984,11,4,-0.608
1984,11,5,-1.557
1984,11,6,-2.491
1984,11,7,-2.935
1984,11,8,-2.768
1984,11,9,-2.129
1984,11,10,-1.822
1984,11,11,-1.636
1984,11,12,-1.399
1984,11,13,-1.736
1984,11,14,-2.414
1984,11,15,-3.338
1984,11,16,-3.363
1984,11,17,-2.673
1984,11,18,-2.108
1984,11,19,-1.525
1984,11,20,-1.188
1984,11,21,-0.658
1984,11,22,0.458
1984,11,23,1.725
1984,11,24,1.704
1984,11,25,0.998
1984,11,26,1.164
1984,11,27,1.784
1984,11,28,1.753
1984,11,29,0.629
1984,11,30,-0.553
1984,12,1,-0.491
1984,12,2,-0.283
1984,12,3,-0.671
1984,12,4,-0.702
1984,12,5,0.061
1984,12,6,1.351
1984,12,7,1.792
1984,12,8,2.576
1984,12,9,3.565
1984,12,10,2.425
1984,12,11,1.462
1984,12,12,0.907
1984,12,13,0.825
1984,12,14,0.732
1984,12,15,0.633
1984,12,16,0.599
1984,12,17,0.170
1984,12,18,0.737
1984,12,19,1.303
1984,12,20,1.268
1984,12,21,0.883
1984,12,22,0.471
1984,12,23,0.235
1984,12,24,0.759
1984,12,25,0.749
1984,12,26,0.099
1984,12,27,-0.758
1984,12,28,-1.642
1984,12,29,-1.957
1984,12,30,-2.117
1984,12,31,-1.652
1985,1,1,-1.239
1985,1,2,-1.607
1985,1,3,-2.127
1985,1,4,-3.173
1985,1,5,-3.310
1985,1,6,-3.720
1985,1,7,-3.747
1985,1,8,-3.364
1985,1,9,-2.888
1985,1,10,-1.763
1985,1,11,-0.791
1985,1,12,-0.737
1985,1,13,-2.428
1985,1,14,-3.114
1985,1,15,-2.971
1985,1,16,-3.935
1985,1,17,-4.895
1985,1,18,-5.693
1985,1,19,-6.226
1985,1,20,-5.581
1985,1,21,-4.224
1985,1,22,-2.916
1985,1,23,-2.175
1985,1,24,-1.791
1985,1,25,-1.765
1985,1,26,-1.843
1985,1,27,-1.908
1985,1,28,-1.656
1985,1,29,-1.258
1985,1,30,-0.766
1985,1,31,-0.275
1985,2,1,-0.488
1985,2,2,-1.502
1985,2,3,-1.968
1985,2,4,-1.905
1985,2,5,-2.345
1985,2,6,-3.310
1985,2,7,-3.541
1985,2,8,-3.360
1985,2,9,-3.435
1985,2,10,-3.569
1985,2,11,-3.455
1985,2,12,-3.381
1985,2,13,-3.559
1985,2,14,-3.727
1985,2,15,-2.656
1985,2,16,-1.928
1985,2,17,-1.174
1985,2,18,-0.094
1985,2,19,0.177
1985,2,20,0.207
1985,2,21,0.422
1985,2,22,0.909
1985,2,23,1.415
1985,2,24,0.820
1985,2,25,0.168
1985,2,26,0.426
1985,2,27,0.950
1985,2,28,1.019
1985,3,1,0.771
1985,3,2,1.000
1985,3,3,0.854
1985,3,4,0.430
1985,3,5,0.547
1985,3,6,1.552
1985,3,7,1.984
1985,3,8,2.280
1985,3,9,2.245
1985,3,10,2.290
